Provider,InscClaimAmtReimbursed_x,DeductibleAmtPaid_x,ClaimDuration_x,InpatientClaimCount,InscClaimAmtReimbursed_y,DeductibleAmtPaid_y,ClaimDuration_y,OutpatientClaimCount,Fraud
PRV51383,89000.0,9612.0,3.0,9.0,16940.0,50.0,1.702127659574468,47.0,0
PRV51386,0.0,0.0,0.0,0.0,68530.0,1110.0,1.1647509578544062,261.0,0
PRV51387,96000.0,13884.0,3.3076923076923075,13.0,6200.0,0.0,0.05555555555555555,18.0,0
PRV51388,159000.0,14952.0,6.142857142857143,14.0,24710.0,260.0,1.2916666666666667,48.0,0
PRV51389,136000.0,19224.0,5.055555555555555,18.0,8560.0,60.0,0.8421052631578947,38.0,0
PRV51390,1577600.0,173016.0,5.9939024390243905,164.0,22940.0,150.0,1.3972602739726028,73.0,1
PRV51391,79500.0,12816.0,5.769230769230769,13.0,48820.0,160.0,0.9912280701754386,114.0,0
PRV51392,0.0,0.0,0.0,0.0,1250.0,0.0,0.7272727272727273,11.0,0
PRV51393,715000.0,69420.0,6.044117647058823,68.0,131770.0,1320.0,1.1722912966252221,563.0,1
PRV51394,0.0,0.0,0.0,0.0,410.0,0.0,0.0,2.0,0
PRV51395,0.0,0.0,0.0,0.0,10390.0,0.0,2.7777777777777777,18.0,0
PRV51396,11000.0,3204.0,4.0,3.0,5220.0,0.0,2.4074074074074074,27.0,0
PRV51397,0.0,0.0,0.0,0.0,10350.0,0.0,0.7692307692307693,26.0,0
PRV51398,4000.0,1068.0,4.0,1.0,13620.0,80.0,1.9591836734693877,49.0,0
PRV51399,711400.0,68352.0,5.861538461538461,65.0,120030.0,1026.0,0.9166666666666666,96.0,1
PRV51401,78000.0,7476.0,7.25,8.0,11790.0,90.0,2.423076923076923,26.0,1
PRV51403,254000.0,10680.0,6.9,10.0,14890.0,320.0,0.9180327868852459,61.0,0
PRV51404,12000.0,1068.0,6.0,1.0,12680.0,220.0,1.3,40.0,0
PRV51405,9000.0,2136.0,3.5,2.0,10400.0,0.0,0.9117647058823529,34.0,0
PRV51406,95000.0,7476.0,4.375,8.0,4710.0,0.0,2.0,10.0,0
PRV51408,0.0,0.0,0.0,0.0,850.0,0.0,0.8333333333333334,6.0,0
PRV51409,0.0,0.0,0.0,0.0,200.0,0.0,0.0,2.0,0
PRV51410,0.0,0.0,0.0,0.0,100900.0,1300.0,1.5318559556786704,361.0,1
PRV51412,0.0,0.0,0.0,0.0,240.0,0.0,0.0,4.0,0
PRV51414,28000.0,3204.0,6.0,3.0,1550.0,0.0,0.47058823529411764,17.0,0
PRV51415,48000.0,7476.0,4.285714285714286,7.0,13230.0,0.0,3.1538461538461537,26.0,0
PRV51416,0.0,0.0,0.0,0.0,14090.0,100.0,2.9545454545454546,44.0,0
PRV51418,176000.0,18156.0,7.235294117647059,17.0,9000.0,230.0,1.4615384615384615,26.0,0
PRV51419,17000.0,2136.0,2.5,2.0,8720.0,0.0,2.5,34.0,0
PRV51421,864000.0,88644.0,6.071428571428571,84.0,12500.0,80.0,1.6388888888888888,36.0,1
PRV51422,39000.0,4272.0,2.5,4.0,8590.0,110.0,6.666666666666667,12.0,0
PRV51423,0.0,0.0,0.0,0.0,50.0,100.0,0.0,1.0,0
PRV51424,6000.0,1068.0,3.0,1.0,15760.0,100.0,0.41509433962264153,53.0,0
PRV51425,11000.0,3204.0,3.3333333333333335,3.0,5480.0,0.0,1.1111111111111112,18.0,0
PRV51426,106000.0,6408.0,6.833333333333333,6.0,26290.0,420.0,0.8613138686131386,137.0,1
PRV51427,38000.0,5340.0,4.6,5.0,14020.0,100.0,1.8611111111111112,36.0,0
PRV51428,31000.0,4272.0,3.0,4.0,9970.0,0.0,0.7777777777777778,36.0,0
PRV51429,0.0,0.0,0.0,0.0,760.0,0.0,0.0,4.0,0
PRV51430,186000.0,17088.0,4.352941176470588,17.0,17940.0,220.0,1.1355932203389831,59.0,0
PRV51431,220000.0,25632.0,6.2,25.0,12900.0,200.0,4.375,16.0,0
PRV51432,56000.0,7476.0,2.4285714285714284,7.0,3160.0,140.0,0.15384615384615385,13.0,0
PRV51433,0.0,0.0,0.0,0.0,305660.0,3370.0,1.617283950617284,1053.0,1
PRV51434,259000.0,24564.0,6.041666666666667,24.0,12390.0,280.0,0.75,56.0,1
PRV51435,28200.0,6408.0,2.1666666666666665,6.0,2620.0,0.0,1.8181818181818181,11.0,0
PRV51436,171000.0,26700.0,4.92,25.0,8850.0,210.0,1.4,55.0,0
PRV51437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51438,15000.0,2136.0,4.5,2.0,2810.0,0.0,7.2,5.0,0
PRV51439,0.0,0.0,0.0,0.0,9060.0,110.0,0.45454545454545453,22.0,0
PRV51440,80000.0,6408.0,6.714285714285714,7.0,17230.0,100.0,1.930232558139535,43.0,0
PRV51441,0.0,0.0,0.0,0.0,22630.0,0.0,2.142857142857143,56.0,0
PRV51442,25000.0,2136.0,4.0,2.0,970.0,0.0,0.0,4.0,0
PRV51443,12000.0,2136.0,4.5,2.0,14500.0,170.0,1.1041666666666667,48.0,0
PRV51444,64000.0,4272.0,4.75,4.0,3880.0,0.0,2.3181818181818183,22.0,0
PRV51446,94000.0,11748.0,5.166666666666667,12.0,2790.0,0.0,0.1111111111111111,9.0,0
PRV51447,246000.0,17088.0,6.8125,16.0,10780.0,130.0,0.9777777777777777,45.0,1
PRV51448,102000.0,11748.0,4.363636363636363,11.0,5240.0,0.0,1.2857142857142858,21.0,0
PRV51449,69000.0,8544.0,5.333333333333333,9.0,710.0,0.0,0.42857142857142855,7.0,0
PRV51451,0.0,0.0,0.0,0.0,990.0,0.0,13.333333333333334,3.0,0
PRV51453,0.0,0.0,0.0,0.0,6880.0,0.0,1.0,8.0,0
PRV51454,0.0,0.0,0.0,0.0,9920.0,0.0,2.88,25.0,0
PRV51455,106800.0,9612.0,7.333333333333333,9.0,3050.0,50.0,0.07142857142857142,14.0,0
PRV51456,1036690.0,117480.0,5.866071428571429,112.0,1730.0,0.0,0.625,16.0,0
PRV51458,0.0,0.0,0.0,0.0,9240.0,240.0,0.21428571428571427,42.0,0
PRV51459,0.0,0.0,0.0,0.0,1474750.0,14490.0,1.3677725118483413,5275.0,1
PRV51460,212000.0,18156.0,6.588235294117647,17.0,75380.0,900.0,1.0416666666666667,288.0,0
PRV51462,0.0,0.0,0.0,0.0,3270.0,0.0,0.4444444444444444,18.0,0
PRV51464,0.0,0.0,0.0,0.0,28470.0,170.0,0.6263736263736264,91.0,0
PRV51465,3000.0,1068.0,3.0,1.0,100.0,0.0,4.666666666666667,3.0,0
PRV51466,42000.0,5340.0,5.8,5.0,10490.0,110.0,3.659090909090909,44.0,0
PRV51467,70800.0,6408.0,7.142857142857143,7.0,2430.0,0.0,0.08333333333333333,12.0,0
PRV51468,103000.0,14952.0,4.2,15.0,19310.0,200.0,1.2674418604651163,86.0,0
PRV51469,0.0,0.0,0.0,0.0,4430.0,0.0,1.0588235294117647,17.0,0
PRV51470,24000.0,3204.0,3.3333333333333335,3.0,7490.0,0.0,0.0,14.0,0
PRV51471,1594300.0,166608.0,5.285714285714286,161.0,2530.0,0.0,0.6666666666666666,12.0,1
PRV51472,0.0,0.0,0.0,0.0,1570.0,0.0,2.2,10.0,0
PRV51474,400400.0,42720.0,4.658536585365853,41.0,6160.0,0.0,0.9545454545454546,22.0,0
PRV51475,63200.0,11748.0,3.909090909090909,11.0,4120.0,40.0,1.1111111111111112,18.0,0
PRV51476,11000.0,3204.0,5.666666666666667,3.0,3220.0,0.0,2.0,10.0,0
PRV51477,0.0,0.0,0.0,0.0,9360.0,0.0,2.3333333333333335,15.0,0
PRV51478,0.0,0.0,0.0,0.0,2150.0,20.0,4.083333333333333,12.0,0
PRV51479,81000.0,13884.0,3.8461538461538463,13.0,37440.0,260.0,2.0140845070422535,142.0,0
PRV51480,0.0,0.0,0.0,0.0,363840.0,2730.0,1.555008210180624,1218.0,1
PRV51482,188000.0,11748.0,6.2727272727272725,11.0,18820.0,0.0,0.3888888888888889,54.0,1
PRV51483,42000.0,5340.0,3.0,6.0,11500.0,20.0,1.3695652173913044,46.0,0
PRV51484,10000.0,2136.0,3.5,2.0,6320.0,100.0,0.5510204081632653,49.0,0
PRV51486,0.0,0.0,0.0,0.0,40130.0,360.0,0.6148648648648649,148.0,0
PRV51487,0.0,0.0,0.0,0.0,8980.0,60.0,0.0,11.0,0
PRV51488,15000.0,3204.0,3.6666666666666665,3.0,64000.0,420.0,1.8816568047337279,169.0,0
PRV51490,433000.0,51264.0,4.791666666666667,48.0,8520.0,0.0,2.6363636363636362,11.0,1
PRV51491,47000.0,7476.0,2.875,8.0,14190.0,200.0,2.6129032258064515,31.0,0
PRV51492,133000.0,13884.0,4.785714285714286,14.0,14330.0,140.0,1.4444444444444444,45.0,0
PRV51494,0.0,0.0,0.0,0.0,13710.0,80.0,1.24,25.0,0
PRV51495,835000.0,93984.0,6.211111111111111,90.0,7440.0,0.0,1.903225806451613,31.0,1
PRV51496,0.0,0.0,0.0,0.0,23790.0,220.0,1.1764705882352942,85.0,0
PRV51497,102000.0,4272.0,5.5,4.0,1780.0,0.0,2.375,8.0,0
PRV51499,15000.0,2136.0,2.5,2.0,77780.0,890.0,1.305232558139535,344.0,0
PRV51500,0.0,0.0,0.0,0.0,1040.0,10.0,0.0,7.0,0
PRV51501,2070480.0,231756.0,5.614349775784754,223.0,560.0,0.0,3.3333333333333335,6.0,1
PRV51502,0.0,0.0,0.0,0.0,3920.0,0.0,2.2222222222222223,18.0,0
PRV51503,0.0,0.0,0.0,0.0,18600.0,40.0,1.6097560975609757,41.0,0
PRV51504,0.0,0.0,0.0,0.0,29550.0,260.0,1.4102564102564104,78.0,0
PRV51505,0.0,0.0,0.0,0.0,770.0,0.0,0.25,8.0,0
PRV51507,43000.0,6408.0,8.166666666666666,6.0,182550.0,2050.0,1.324655436447167,653.0,1
PRV51508,179100.0,12816.0,3.5833333333333335,12.0,39880.0,100.0,1.568,125.0,0
PRV51509,0.0,0.0,0.0,0.0,222230.0,2190.0,1.6595744680851063,705.0,0
PRV51510,0.0,0.0,0.0,0.0,12720.0,120.0,3.085714285714286,35.0,0
PRV51511,0.0,0.0,0.0,0.0,7260.0,40.0,1.8461538461538463,13.0,0
PRV51514,220200.0,22428.0,6.571428571428571,21.0,12880.0,30.0,1.9318181818181819,44.0,0
PRV51515,40000.0,4272.0,11.0,5.0,5470.0,80.0,1.0,25.0,0
PRV51516,25000.0,3204.0,3.0,3.0,7040.0,20.0,1.1363636363636365,22.0,0
PRV51517,0.0,0.0,0.0,0.0,5460.0,150.0,3.3333333333333335,6.0,0
PRV51518,33000.0,5340.0,5.2,5.0,5800.0,410.0,0.4411764705882353,34.0,0
PRV51521,0.0,0.0,0.0,0.0,2220.0,0.0,0.03571428571428571,28.0,0
PRV51522,139000.0,12816.0,5.416666666666667,12.0,42450.0,530.0,2.4571428571428573,105.0,0
PRV51523,733000.0,61944.0,5.566666666666666,60.0,60.0,0.0,0.0,1.0,0
PRV51525,56000.0,5340.0,8.4,5.0,13110.0,130.0,1.7560975609756098,41.0,0
PRV51526,35400.0,7476.0,4.142857142857143,7.0,5130.0,0.0,2.0,10.0,0
PRV51527,0.0,0.0,0.0,0.0,6140.0,100.0,0.15,20.0,0
PRV51528,0.0,0.0,0.0,0.0,2380.0,0.0,0.0,9.0,0
PRV51529,0.0,0.0,0.0,0.0,4890.0,80.0,1.1111111111111112,18.0,0
PRV51531,0.0,0.0,0.0,0.0,5350.0,140.0,1.263157894736842,19.0,0
PRV51532,60000.0,6408.0,9.166666666666666,6.0,7310.0,0.0,2.263157894736842,19.0,0
PRV51533,92000.0,13884.0,10.846153846153847,13.0,3210.0,0.0,1.3125,16.0,0
PRV51534,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0
PRV51535,28000.0,2136.0,5.5,2.0,53780.0,700.0,1.4198473282442747,262.0,0
PRV51536,37000.0,4272.0,3.75,4.0,1730.0,50.0,3.3333333333333335,6.0,0
PRV51539,733020.0,72624.0,5.840579710144928,69.0,79710.0,750.0,0.9217687074829932,294.0,1
PRV51540,57000.0,7476.0,5.285714285714286,7.0,8170.0,70.0,0.034482758620689655,29.0,0
PRV51541,0.0,0.0,0.0,0.0,6380.0,170.0,1.0,29.0,0
PRV51542,950500.0,97188.0,5.806451612903226,93.0,8900.0,30.0,1.3333333333333333,15.0,1
PRV51544,429000.0,44856.0,4.911111111111111,45.0,33410.0,390.0,1.310077519379845,129.0,0
PRV51546,104000.0,9612.0,6.777777777777778,9.0,4860.0,100.0,1.5263157894736843,19.0,0
PRV51547,0.0,0.0,0.0,0.0,800.0,0.0,2.3333333333333335,9.0,0
PRV51549,75000.0,8544.0,8.625,8.0,3650.0,70.0,2.2222222222222223,9.0,0
PRV51550,106000.0,16020.0,8.0,16.0,10660.0,0.0,0.6206896551724138,29.0,0
PRV51551,106000.0,5340.0,7.6,5.0,2770.0,0.0,0.08333333333333333,12.0,0
PRV51552,83000.0,10680.0,3.1,10.0,8950.0,160.0,0.5714285714285714,35.0,0
PRV51553,36000.0,6408.0,5.333333333333333,6.0,3930.0,0.0,1.9090909090909092,11.0,0
PRV51554,9000.0,1068.0,4.0,1.0,640.0,70.0,0.2,5.0,0
PRV51555,0.0,0.0,0.0,0.0,2500.0,0.0,0.9,10.0,0
PRV51556,118000.0,10680.0,7.8,10.0,16570.0,0.0,2.7,30.0,0
PRV51557,11000.0,1068.0,3.0,1.0,5430.0,0.0,1.1666666666666667,6.0,0
PRV51558,22000.0,5340.0,4.2,5.0,3660.0,100.0,0.5294117647058824,17.0,0
PRV51560,1944600.0,208260.0,5.965,200.0,7650.0,0.0,1.7826086956521738,23.0,1
PRV51562,0.0,0.0,0.0,0.0,4660.0,0.0,2.6875,16.0,0
PRV51563,0.0,0.0,0.0,0.0,1870.0,0.0,0.0,10.0,0
PRV51564,0.0,0.0,0.0,0.0,7480.0,70.0,1.25,16.0,0
PRV51566,87000.0,16020.0,4.6,15.0,520.0,0.0,4.0,5.0,0
PRV51567,0.0,0.0,0.0,0.0,290600.0,3390.0,1.3572110792741165,1047.0,1
PRV51568,88000.0,9612.0,5.444444444444445,9.0,13390.0,0.0,3.3846153846153846,26.0,0
PRV51569,0.0,0.0,0.0,0.0,1500.0,0.0,0.2,5.0,0
PRV51570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51571,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,14.0,0
PRV51572,5000.0,1068.0,7.0,1.0,600.0,0.0,0.0,1.0,0
PRV51573,41000.0,5340.0,5.0,5.0,10580.0,0.0,1.2608695652173914,46.0,0
PRV51574,0.0,0.0,0.0,0.0,807000.0,7350.0,1.447517730496454,2820.0,1
PRV51576,63000.0,5340.0,4.8,5.0,30680.0,230.0,1.95,40.0,0
PRV51577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51578,1269000.0,128160.0,6.131147540983607,122.0,271060.0,2460.0,1.4751445086705202,865.0,1
PRV51579,236000.0,19224.0,4.666666666666667,18.0,9700.0,100.0,2.466666666666667,30.0,0
PRV51580,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0
PRV51582,12000.0,1068.0,6.0,1.0,10.0,0.0,0.0,1.0,0
PRV51583,15000.0,2136.0,3.5,2.0,9370.0,90.0,1.3225806451612903,31.0,0
PRV51584,159000.0,13884.0,6.0,13.0,8580.0,330.0,2.2439024390243905,41.0,1
PRV51585,77000.0,4272.0,4.0,4.0,80.0,0.0,0.0,2.0,0
PRV51586,72000.0,6408.0,7.833333333333333,6.0,510.0,0.0,0.0,2.0,1
PRV51587,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,3.0,0
PRV51588,58000.0,3204.0,5.0,3.0,180.0,0.0,0.2,5.0,0
PRV51590,781000.0,84372.0,5.432098765432099,81.0,370.0,0.0,0.0,2.0,1
PRV51592,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,0
PRV51593,139000.0,12816.0,8.833333333333334,12.0,7500.0,100.0,1.2307692307692308,26.0,1
PRV51595,5000.0,1068.0,3.0,1.0,8930.0,10.0,1.1,20.0,0
PRV51596,32000.0,3204.0,9.333333333333334,3.0,7060.0,200.0,1.0357142857142858,28.0,0
PRV51598,678000.0,64080.0,6.147540983606557,61.0,77250.0,760.0,1.2008196721311475,244.0,0
PRV51599,16000.0,3204.0,8.0,3.0,200.0,0.0,0.0,1.0,0
PRV51600,9000.0,3204.0,3.3333333333333335,3.0,14490.0,300.0,1.1159420289855073,69.0,0
PRV51601,0.0,0.0,0.0,0.0,3290.0,0.0,2.857142857142857,7.0,0
PRV51602,72000.0,12816.0,5.0,12.0,2750.0,0.0,1.5,12.0,0
PRV51604,617000.0,52332.0,7.04,50.0,51840.0,860.0,1.3089005235602094,191.0,1
PRV51605,27000.0,5340.0,4.2,5.0,14520.0,80.0,1.7916666666666667,48.0,0
PRV51606,57000.0,10680.0,5.0,10.0,7740.0,0.0,1.12,25.0,0
PRV51607,14000.0,0.0,9.0,1.0,1090.0,60.0,0.09090909090909091,11.0,0
PRV51608,71000.0,9612.0,5.333333333333333,9.0,3320.0,80.0,1.1111111111111112,18.0,0
PRV51609,102000.0,11748.0,10.75,12.0,6520.0,100.0,1.6578947368421053,38.0,0
PRV51610,43000.0,3204.0,9.333333333333334,3.0,70.0,0.0,0.0,1.0,0
PRV51611,0.0,0.0,0.0,0.0,2670.0,0.0,3.3333333333333335,6.0,0
PRV51612,66000.0,6408.0,12.0,6.0,200.0,0.0,0.0,3.0,0
PRV51613,18000.0,4272.0,5.25,4.0,2330.0,0.0,1.3571428571428572,14.0,0
PRV51614,1446000.0,154860.0,4.756756756756757,148.0,16670.0,280.0,1.5454545454545454,77.0,1
PRV51616,0.0,0.0,0.0,0.0,4130.0,0.0,2.0526315789473686,19.0,0
PRV51617,109000.0,11748.0,9.181818181818182,11.0,2270.0,0.0,0.8181818181818182,11.0,0
PRV51618,2000.0,1068.0,2.0,1.0,0.0,0.0,0.0,0.0,0
PRV51619,75000.0,7476.0,9.875,8.0,1090.0,0.0,4.0,5.0,0
PRV51620,20000.0,3204.0,4.666666666666667,3.0,900.0,0.0,0.0,3.0,0
PRV51621,0.0,0.0,0.0,0.0,430.0,0.0,0.0,6.0,0
PRV51622,53000.0,9612.0,4.444444444444445,9.0,39190.0,70.0,0.9508196721311475,61.0,0
PRV51623,53000.0,7476.0,4.571428571428571,7.0,2790.0,0.0,0.18181818181818182,11.0,0
PRV51624,0.0,0.0,0.0,0.0,320.0,40.0,0.2,5.0,0
PRV51625,19000.0,4272.0,2.5,4.0,10.0,0.0,0.0,1.0,0
PRV51626,35000.0,1068.0,3.0,1.0,1750.0,0.0,5.0,6.0,0
PRV51627,39000.0,3204.0,7.0,3.0,4800.0,0.0,2.75,16.0,0
PRV51628,13000.0,2136.0,3.5,2.0,280.0,0.0,0.0,3.0,0
PRV51629,213000.0,22428.0,6.318181818181818,22.0,0.0,0.0,0.0,0.0,0
PRV51630,0.0,1068.0,5.0,1.0,160.0,0.0,0.0,3.0,0
PRV51631,0.0,0.0,0.0,0.0,1390.0,0.0,1.75,4.0,0
PRV51632,19000.0,4272.0,4.0,4.0,5200.0,70.0,5.5,14.0,0
PRV51634,21000.0,5340.0,4.2,5.0,20540.0,280.0,0.6666666666666666,81.0,0
PRV51635,24000.0,1068.0,6.0,1.0,2590.0,0.0,0.7777777777777778,18.0,0
PRV51636,73000.0,3204.0,10.333333333333334,3.0,63880.0,480.0,0.9226804123711341,194.0,0
PRV51637,38000.0,7476.0,4.714285714285714,7.0,4790.0,100.0,1.0,20.0,0
PRV51638,18000.0,2136.0,5.5,2.0,2400.0,0.0,0.0,1.0,0
PRV51639,108000.0,12816.0,3.0,12.0,1480.0,0.0,0.0,12.0,0
PRV51640,16000.0,3204.0,2.6666666666666665,3.0,600.0,0.0,0.5,2.0,0
PRV51641,0.0,0.0,0.0,0.0,1250.0,90.0,0.0,8.0,0
PRV51642,5000.0,0.0,2.0,1.0,4410.0,60.0,1.05,20.0,0
PRV51644,7000.0,1068.0,5.0,1.0,8830.0,40.0,1.4285714285714286,14.0,0
PRV51645,0.0,0.0,0.0,0.0,80.0,0.0,3.5,2.0,0
PRV51647,43700.0,6408.0,5.5,6.0,1030.0,0.0,10.0,2.0,0
PRV51650,0.0,0.0,0.0,0.0,6600.0,0.0,0.23529411764705882,17.0,0
PRV51652,0.0,0.0,0.0,0.0,6780.0,200.0,1.9189189189189189,37.0,0
PRV51653,0.0,0.0,0.0,0.0,7320.0,0.0,4.357142857142857,14.0,0
PRV51654,0.0,0.0,0.0,0.0,200.0,0.0,4.0,1.0,0
PRV51655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PRV51656,0.0,0.0,0.0,0.0,3340.0,0.0,3.357142857142857,14.0,0
PRV51657,0.0,0.0,0.0,0.0,3360.0,200.0,0.0,3.0,0
PRV51658,0.0,0.0,0.0,0.0,190.0,0.0,0.0,3.0,0
PRV51660,0.0,0.0,0.0,0.0,170.0,0.0,0.0,2.0,0
PRV51661,0.0,0.0,0.0,0.0,26360.0,0.0,2.0434782608695654,92.0,0
PRV51664,0.0,0.0,0.0,0.0,380.0,50.0,0.0,7.0,0
PRV51665,0.0,0.0,0.0,0.0,670.0,40.0,0.0,7.0,0
PRV51666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51668,0.0,0.0,0.0,0.0,5160.0,10.0,0.15384615384615385,26.0,0
PRV51669,0.0,0.0,0.0,0.0,12040.0,120.0,2.1739130434782608,46.0,0
PRV51670,6000.0,1068.0,8.0,1.0,81520.0,820.0,1.6845878136200716,279.0,0
PRV51671,0.0,0.0,0.0,0.0,6270.0,100.0,0.0,25.0,0
PRV51672,0.0,0.0,0.0,0.0,1840.0,0.0,0.0,3.0,0
PRV51673,0.0,0.0,0.0,0.0,26670.0,450.0,0.990990990990991,111.0,0
PRV51674,0.0,0.0,0.0,0.0,1370.0,0.0,0.0,3.0,0
PRV51675,0.0,0.0,0.0,0.0,4700.0,100.0,1.25,16.0,0
PRV51676,50000.0,3204.0,7.0,3.0,23160.0,320.0,1.0375,80.0,0
PRV51678,0.0,0.0,0.0,0.0,15760.0,260.0,1.488888888888889,45.0,0
PRV51679,30000.0,2136.0,10.0,2.0,6780.0,0.0,0.7692307692307693,26.0,0
PRV51681,51000.0,1068.0,12.0,1.0,6520.0,0.0,1.1666666666666667,18.0,0
PRV51682,0.0,0.0,0.0,0.0,7810.0,0.0,0.0,8.0,0
PRV51685,0.0,0.0,0.0,0.0,10180.0,70.0,0.4,40.0,0
PRV51687,0.0,0.0,0.0,0.0,730.0,100.0,2.857142857142857,7.0,0
PRV51688,22000.0,2136.0,3.0,2.0,590.0,0.0,0.0,5.0,0
PRV51689,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,1.0,0
PRV51690,52000.0,7476.0,8.857142857142858,7.0,48640.0,230.0,1.4,160.0,0
PRV51691,0.0,0.0,0.0,0.0,17550.0,110.0,1.3275862068965518,58.0,0
PRV51692,0.0,0.0,0.0,0.0,530.0,0.0,0.0,7.0,0
PRV51693,0.0,0.0,0.0,0.0,14190.0,380.0,0.9156626506024096,83.0,0
PRV51694,0.0,0.0,0.0,0.0,3840.0,0.0,0.0,14.0,0
PRV51695,0.0,0.0,0.0,0.0,81200.0,710.0,1.2491467576791808,293.0,0
PRV51696,0.0,0.0,0.0,0.0,670.0,0.0,0.875,8.0,0
PRV51697,0.0,0.0,0.0,0.0,13190.0,140.0,2.1818181818181817,33.0,0
PRV51698,0.0,0.0,0.0,0.0,1690.0,0.0,3.142857142857143,7.0,0
PRV51699,0.0,0.0,0.0,0.0,39220.0,800.0,1.2777777777777777,144.0,0
PRV51702,0.0,0.0,0.0,0.0,2890.0,0.0,0.0,7.0,0
PRV51703,0.0,0.0,0.0,0.0,80.0,0.0,0.0,2.0,0
PRV51704,0.0,0.0,0.0,0.0,600.0,0.0,0.0,1.0,0
PRV51705,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,0
PRV51706,0.0,0.0,0.0,0.0,300.0,0.0,0.0,1.0,0
PRV51707,0.0,0.0,0.0,0.0,110.0,40.0,3.3333333333333335,6.0,0
PRV51708,0.0,0.0,0.0,0.0,310.0,50.0,0.0,3.0,0
PRV51709,0.0,0.0,0.0,0.0,1140.0,0.0,0.0,4.0,0
PRV51710,121000.0,14952.0,4.071428571428571,14.0,80.0,80.0,0.0,3.0,0
PRV51711,4000.0,1068.0,3.0,1.0,0.0,0.0,0.0,0.0,0
PRV51712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51713,0.0,0.0,0.0,0.0,320.0,0.0,0.5714285714285714,7.0,0
PRV51715,66000.0,3204.0,5.333333333333333,3.0,790.0,0.0,0.0,6.0,0
PRV51716,0.0,0.0,0.0,0.0,10940.0,110.0,0.62,50.0,0
PRV51718,0.0,0.0,0.0,0.0,1370.0,0.0,5.0,4.0,0
PRV51719,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0
PRV51720,0.0,0.0,0.0,0.0,420.0,0.0,0.0,3.0,0
PRV51721,0.0,0.0,0.0,0.0,480.0,0.0,0.0,4.0,0
PRV51722,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0
PRV51723,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,11.0,0
PRV51724,0.0,0.0,0.0,0.0,1480.0,0.0,6.666666666666667,3.0,0
PRV51725,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0
PRV51726,0.0,0.0,0.0,0.0,5140.0,0.0,4.461538461538462,13.0,0
PRV51727,0.0,0.0,0.0,0.0,1950.0,0.0,0.0,3.0,0
PRV51729,0.0,0.0,0.0,0.0,3100.0,0.0,0.3333333333333333,12.0,0
PRV51731,0.0,0.0,0.0,0.0,6210.0,230.0,1.6363636363636365,22.0,0
PRV51732,0.0,0.0,0.0,0.0,2750.0,0.0,0.6666666666666666,6.0,0
PRV51733,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0
PRV51734,0.0,0.0,0.0,0.0,4290.0,30.0,1.6666666666666667,12.0,0
PRV51735,0.0,0.0,0.0,0.0,150.0,0.0,0.0,3.0,0
PRV51736,0.0,0.0,0.0,0.0,3670.0,0.0,0.0,15.0,0
PRV51737,0.0,0.0,0.0,0.0,33410.0,310.0,1.0609756097560976,82.0,0
PRV51738,0.0,0.0,0.0,0.0,730.0,0.0,0.7692307692307693,13.0,0
PRV51739,0.0,0.0,0.0,0.0,9780.0,50.0,0.44680851063829785,47.0,0
PRV51740,0.0,0.0,0.0,0.0,5030.0,240.0,1.0606060606060606,33.0,0
PRV51741,0.0,0.0,0.0,0.0,3020.0,0.0,1.826086956521739,23.0,0
PRV51742,0.0,0.0,0.0,0.0,2490.0,50.0,2.0,10.0,0
PRV51743,0.0,0.0,0.0,0.0,19640.0,190.0,0.5517241379310345,87.0,0
PRV51744,0.0,0.0,0.0,0.0,550.0,0.0,1.0,3.0,0
PRV51745,0.0,0.0,0.0,0.0,1880.0,100.0,0.4444444444444444,9.0,0
PRV51746,0.0,0.0,0.0,0.0,8030.0,0.0,2.611111111111111,18.0,0
PRV51747,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,4.0,0
PRV51748,0.0,0.0,0.0,0.0,4390.0,0.0,2.230769230769231,13.0,0
PRV51749,0.0,0.0,0.0,0.0,450.0,80.0,0.0,3.0,0
PRV51750,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,2.0,0
PRV51751,0.0,0.0,0.0,0.0,900.0,0.0,3.5,2.0,0
